,NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_EM,ANO_IN_GRAD,CO_TURNO_GRADUACAO,TP_INSCRICAO_ADM,TP_INSCRICAO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68
17437,2018,483,10008,10020,2,9922,1,3518800,35,3,41,M,2000,2014.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,EBDBAECA,10000.0,AAEACDEDBAACCABABDBACACEADE,090100000990099009009009001,555,555,555,555,555,555,555,555,555,555,555,"12,5","15,9","12,5",21,26.0,50.0,20.0,16.0,40.0,10.0,"11,4","10,5","16,7",25.0,15.0,10.0,C,E,A,C,D,D,B,E,D,B,A,A,A,A,C,C,B,F,E,B,A,A,A,A,35.0,A,A,B,B,B,C,A,E,E,,6.0,5.0,5.0,4.0,4.0,6.0,6.0,6.0,4.0,6.0,6.0,4.0,5.0,5.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
428092,2018,322,10005,10028,38,121093,2,3550308,35,3,21,F,2013,2016.0,4.0,0,0,8,0,0,0,27,0,0,0,CACBEBDE,CACBEBDE,DBBCACAEDEBEBDDECCDCEADEBDD,DBBCACAEDEBEBDDECCDCEADEBDD,BDCECBDD,100110.0,DBCEBEABCCBEDEBACCBDEEDAEAD,110000100011000011001010001,555,555,555,555,555,555,555,555,555,555,555,"35,8","44,1","37,5",54,37.0,65.0,30.0,71.0,75.0,70.0,33,37,10,30.0,0.0,0.0,C,D,C,B,B,C,B,C,D,A,B,A,B,C,B,C,B,B,A,B,A,A,A,A,15.0,A,A,B,C,A,C,C,E,C,,5.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,5.0,4.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,,,6.0,5.0,4.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0
529407,2018,1683,10005,10022,2,90655,1,2211001,22,2,23,F,2013,2014.0,2.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,BACDDBDE,1100111.0,EADADCBEEEDBABBECCABEADCEDB,090110001990099119109009000,555,555,555,555,555,555,555,555,555,555,555,"35,2","48,9","62,5","28,5",15.0,75.0,0.0,42.0,50.0,40.0,"30,6","31,6",25,15.0,30.0,30.0,C,C,B,D,D,C,E,D,D,B,D,A,B,D,C,C,A,B,A,E,A,A,A,A,22.0,A,A,B,A,A,B,B,D,C,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
392488,2018,83,121,10028,84,1187768,1,4202008,42,4,28,M,2007,2016.0,4.0,0,0,8,0,0,0,27,0,4,0,CACBEBDE,CACBEBDE,DEEDABBCDBCECCEBDCBAAEBCDDB,XEEDABBCDBCECCEXDXBAAEBCDDX,CACCEDBD,11101000.0,DECDABBCDABAACBCDABBAEBCCEA,910111111000010919101111009,555,555,555,555,555,555,333,555,555,555,555,"56,5","37,6",50,19,0.0,0.0,0.0,38.0,50.0,35.0,"62,8","60,9","73,3",50.0,70.0,100.0,C,C,C,B,B,B,B,D,D,A,D,A,D,D,F,A,A,D,B,C,A,A,A,A,35.0,A,A,F,C,B,C,B,D,A,,6.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,,,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0
422068,2018,521,10005,10028,18,23672,1,3530607,35,3,27,F,2009,2014.0,4.0,0,0,8,0,0,0,27,0,3,0,CACBEBDE,CACBEBDE,DCEEDBABDEDEAADADAECADEEBAC,XCEEDBXBDEDEAADADAECADEEXAC,BACDBBEE,1100101.0,CCCABEABDCDBBEDAEECCDBBCBAC,910000911010001100010000911,555,555,555,555,555,555,555,555,333,555,555,"37,6","46,4",50,41,52.0,60.0,50.0,30.0,70.0,20.0,"34,6","37,5","18,3",0.0,25.0,30.0,E,E,D,A,A,C,B,E,E,A,A,A,C,E,B,C,B,C,D,E,A,A,A,A,35.0,A,A,B,C,A,E,D,E,E,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
504262,2018,1728,10005,10022,2,53562,1,1100205,11,1,26,M,2011,2013.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386269,2018,1658,10005,10022,2,52910,1,2304400,23,2,27,M,2010,2012.0,1.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,CBABEDDE,10011011.0,AADACAEEBBDAEACDDCEDCABCABE,090101000990199009009019001,555,555,555,555,555,555,555,555,555,333,555,"32,3","53,7","62,5","40,5",34.0,50.0,30.0,47.0,55.0,45.0,"25,1","26,3","18,3",50.0,0.0,5.0,C,D,A,D,D,D,B,D,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256525,2018,298,10005,10028,38,97990,2,4113700,41,4,23,F,2012,2015.0,4.0,0,0,8,0,0,0,27,0,0,0,CACBEBDE,CACBEBDE,DBBCACAEDEBEBDDECCDCEADEBDD,DBBCACAEDEBEBDDECCDCEADEBDD,BACDEEDE,1101011.0,DBECAACEAEBCEDEECCBBDEEDEDB,110110010110010111000000010,555,555,555,555,555,555,555,555,555,333,555,"45,9","58,3","62,5",52,55.0,75.0,50.0,49.0,65.0,45.0,"41,7","44,4","26,7",30.0,0.0,50.0,C,C,C,A,B,B,B,D,C,A,D,A,B,F,B,E,B,C,E,I,A,A,A,A,26.0,A,A,B,A,A,D,C,E,H,E,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0,4.0,6.0,4.0,5.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,3.0,1.0,5.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0
164335,2018,794,10008,10020,22,16945,1,5108402,51,5,21,M,2011,2015.0,4.0,0,0,8,0,0,0,27,2,9,0,CACBEBDE,CACBEBDE,DAEBDCACCEBADDCAZZDCEBEDBAB,XXEXXCACCEBADXCAZZXXEBXDBXB,CACCEDDE,11101011.0,ACDACAADCECEBCCCCEBEEBADBAB,990990101100091088991191191,555,555,555,555,555,555,336,555,555,555,555,"52,3","51,8",75,17,0.0,0.0,0.0,34.0,50.0,30.0,"52,4","56,3",30,80.0,0.0,10.0,D,E,C,C,C,C,E,D,D,A,D,A,D,C,B,D,F,C,E,I,A,F,A,A,51.0,B,A,B,C,A,B,A,A,B,,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
238912,2018,750,10003,10020,22,16629,1,1709500,17,1,42,F,2001,2010.0,4.0,0,0,8,0,0,0,27,2,9,0,CACBEBDE,CACBEBDE,DAEBDCACCEBADDCAZZDCEBEDBAB,XXEXXCACCEBADXCAZZXXEBXDBXB,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74769,2018,3099,10005,10022,2,85400,1,2507507,25,2,35,M,2011,2014.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,DACCEDDE,1101011.0,CCBBDCEBDBEDCBDECAAAABBCBDD,190010010991099119109119100,555,555,555,555,555,555,555,555,555,555,555,52,"57,9","62,5",51,81.0,65.0,85.0,21.0,65.0,10.0,50,"52,6",35,30.0,50.0,25.0,C,D,B,D,D,D,B,B,D,B,D,A,D,C,C,H,B,C,C,C,A,A,A,A,25.0,A,A,G,A,A,C,B,E,C,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
220703,2018,14,10008,10028,1,1115208,2,4318705,43,4,30,F,2006,2013.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517679,2018,1196,10005,10020,103,1342712,2,4115200,41,4,40,F,1997,2016.0,4.0,0,0,8,0,0,0,27,0,3,0,CACBEBDE,CACBEBDE,CAAEBCADEEEBECDCADEDBDDEBAB,CAAEBCADEXEBECDCAXEDBDDEBAX,CAABDBDD,11010110.0,CCAEAAEDDCEBCCDCBDAEBCEEBEC,101100010911011109001001109,555,555,555,555,555,555,555,555,555,555,555,"47,2","49,7","62,5","30,5",40.0,40.0,40.0,21.0,25.0,20.0,"46,3",50,25,30.0,10.0,35.0,C,C,B,A,B,B,B,D,C,B,A,A,D,D,C,D,F,C,D,H,A,A,A,A,35.0,E,D,A,A,A,C,B,E,E,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,3.0,6.0,6.0,6.0,
221834,2018,802,10008,10020,804,1199212,1,3304557,33,3,30,M,2009,2013.0,4.0,0,0,8,0,0,0,27,0,6,0,CACBEBDE,CACBEBDE,AEDAADCECDECEEBCCABCCAEDBBD,AEDAXDCECDECXEXCXABCCAEXBXD,BECCEDEA,101000.0,DEDACDCECEECBEADEAECDAEABDD,011191111011919091010119191,555,555,555,555,555,555,555,555,555,555,333,"58,4","30,2",25,38,38.0,50.0,35.0,38.0,70.0,30.0,"67,8","76,2",20,40.0,20.0,0.0,D,C,C,C,B,C,A,B,D,A,D,A,A,B,B,B,B,E,D,H,A,A,A,A,33.0,A,A,B,A,B,B,B,E,H,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
165238,2018,3954,10008,10022,1,62322,1,3145604,31,3,24,F,2012,2015.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,DACDABBE,1100101.0,BCDBDCBAEABBCEAAAAABADECECE,990910091000018100019090099,555,555,555,555,555,555,555,555,555,555,555,"31,2","43,6",50,34,34.0,50.0,30.0,34.0,50.0,30.0,"27,1","27,8","23,3",0.0,20.0,50.0,E,E,C,B,B,B,B,B,D,A,D,A,B,B,B,C,C,C,E,B,A,A,A,A,31.0,A,A,B,C,B,D,E,E,A,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,5.0,5.0,1.0,4.0,4.0,2.0,2.0,6.0,6.0,4.0,3.0,4.0,6.0,6.0,,,6.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0,4.0,1.0,6.0,6.0,4.0
542192,2018,322,10005,10028,18,43631,1,5300108,53,5,27,F,2010,2014.0,1.0,0,0,8,0,0,0,27,0,3,0,CACBEBDE,CACBEBDE,DCEEDBABDEDEAADADAECADEEBAC,XCEEDBXBDEDEAADADAECADEEXAC,BACDBADB,1100010.0,CCEEDBADDDEEABDBABAEAABDAAC,911111901001101000001000911,555,555,555,555,555,555,555,555,555,555,555,47,"40,9","37,5",46,38.0,70.0,30.0,54.0,50.0,55.0,49,50,"43,3",40.0,50.0,40.0,D,C,B,B,B,C,B,E,D,A,B,A,A,A,B,F,D,A,A,E,A,A,A,A,53.0,A,A,B,C,A,C,C,E,E,E,5.0,5.0,4.0,,6.0,6.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,,5.0,,5.0,5.0,5.0,5.0,5.0,,,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0
280523,2018,2703,10008,10022,22,118682,1,3118601,31,3,36,M,2000,2015.0,4.0,0,0,8,0,0,0,27,2,9,0,CACBEBDE,CACBEBDE,DAEBDCACCEBADDCAZZDCEBEDBAB,XXEXXCACCEBADXCAZZXXEBXDBXB,CAEBEBDE,11011111.0,ADDDAAACCECDABCAAEDEEBBDAAB,990990111100091188991191091,555,555,555,555,555,555,555,555,555,333,333,"59,3","67,3","87,5",37,31.0,75.0,20.0,43.0,75.0,35.0,"56,6","62,5","23,3",70.0,0.0,0.0,D,D,A,B,B,C,D,D,D,B,A,A,B,B,C,G,E,D,E,H,A,A,A,A,31.0,A,A,B,K,A,B,C,E,H,,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0
230503,2018,17,93,10028,22,1443,1,3170206,31,3,23,F,2013,2013.0,3.0,0,0,8,0,0,0,27,2,9,0,CACBEBDE,CACBEBDE,DAEBDCACCEBADDCAZZDCEBEDBAB,XXEXXCACCEBADXCAZZXXEBXDBXB,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,,B,F,A,D,F,B,D,D,B,A,A,A,A,A,A,31.0,D,A,B,A,A,B,C,E,A,,6.0,6.0,6.0,4.0,5.0,6.0,4.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,4.0,6.0,6.0,5.0,5.0,4.0,3.0,5.0,4.0,1.0,3.0,3.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0,5.0,,5.0,4.0,6.0
271017,2018,124,10008,10028,2,4313,1,3503208,35,3,25,F,2011,2013.0,1.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,BBDCDBDE,111.0,EBBDCAEBCACEDBDBCDDDBCEACDA,090001010990099019009009000,555,555,555,555,555,555,555,555,555,333,333,"18,5","29,1","37,5","16,5",27.0,55.0,20.0,6.0,30.0,0.0,"14,9","15,8",10,30.0,0.0,0.0,C,D,A,D,D,D,D,B,C,A,A,A,D,B,B,C,D,B,A,B,A,A,A,A,35.0,B,A,B,C,B,C,C,E,H,C,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0
184689,2018,472,118,10028,2,66354,1,3304557,33,3,34,M,2002,2008.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27703,2018,439,10008,10022,2,67953,1,3524105,35,3,29,F,2007,2014.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,BAACEBDE,1001111.0,ACDADDDAEDADDECEDAADEEEDBAE,090110101991099109109009101,555,555,555,555,555,555,555,555,555,555,555,"47,5","58,1","62,5","51,5",51.0,75.0,45.0,52.0,80.0,45.0,44,"47,4",25,40.0,5.0,30.0,C,C,B,A,B,C,E,D,D,A,D,A,B,B,B,F,A,A,B,C,A,A,A,E,35.0,A,A,A,K,B,C,B,E,A,,6.0,6.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,,6.0,6.0,6.0,5.0,5.0,,,6.0,5.0,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0
20414,2018,577,10002,10028,38,102158,1,2706307,27,2,24,F,2011,2013.0,2.0,0,0,8,0,0,0,27,0,0,0,CACBEBDE,CACBEBDE,DBBCACAEDEBEBDDECCDCEADEBDD,DBBCACAEDEBEBDDECCDCEADEBDD,DACEDDDE,1100011.0,DBBCACCEDEBABDDBCCBBDEDEEDD,111111011110111011000011011,555,555,555,555,555,555,555,555,333,333,555,"60,7","55,8",50,"64,5",79.0,75.0,80.0,50.0,70.0,45.0,"62,3","70,4","16,7",0.0,0.0,50.0,D,D,C,B,B,C,D,D,C,A,B,A,C,D,B,C,A,E,D,A,E,A,A,A,27.0,B,A,B,C,A,C,B,E,E,A,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,3.0,3.0,3.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0
151829,2018,34,10001,10022,85,1132779,2,3550308,35,3,44,M,1991,2017.0,3.0,0,0,8,0,0,0,27,0,4,0,CACBEBDE,CACBEBDE,BEAABACDCDBECDCBCDAEAEDCEDB,BEXABACDXDBECDXBCDAEAEXCEDB,AACCEBDE,1101111.0,AEDCBADCCABACDCAEEECAEECBDE,019011009010119000001191010,555,555,555,555,555,555,555,555,555,555,555,"49,9","60,2",75,38,35.0,55.0,30.0,41.0,45.0,40.0,"46,5","43,5","63,3",30.0,70.0,90.0,C,C,A,B,B,B,E,E,D,A,B,A,B,D,C,D,F,F,E,A,A,A,A,A,35.0,A,A,A,A,A,C,D,D,C,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0
178308,2018,402,10008,10020,803,31128,1,5300108,53,5,22,F,2014,2015.0,1.0,0,0,8,0,0,0,27,0,4,0,CACBEBDE,CACBEBDE,DEEECDACDCADAACEEAEBBCBCDBB,DEEECDAXDCADXAXEEAEBBCBCXBB,CACBDBBE,11110101.0,DDBECBACDCAECCAEECEBDCBCABB,100110191110909110110111911,555,555,555,555,555,555,555,555,555,555,555,"67,8",66,75,"52,5",55.0,75.0,50.0,50.0,70.0,45.0,"68,4","69,6","61,7",85.0,40.0,60.0,C,C,C,A,A,B,B,E,C,A,A,A,E,E,B,D,F,B,A,B,A,C,A,A,53.0,B,A,B,A,A,E,C,A,E,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0
537863,2018,316,10008,10028,22,1331941,2,3550308,35,3,35,F,2001,2017.0,4.0,0,0,8,0,0,0,27,2,9,0,CACBEBDE,CACBEBDE,DAEBDCACCEBADDCAZZDCEBEDBAB,XXEXXCACCEBADXCAZZXXEBXDBXB,CBCBEBDE,10111111.0,DCDDDAADAADEDDBDBCBDCBBBDBD,990990100000190088990190090,555,555,555,555,555,555,555,555,555,333,333,"31,6","75,3","87,5",57,59.0,75.0,55.0,55.0,55.0,55.0,17,"18,8","6,7",20.0,0.0,0.0,C,C,C,D,D,C,B,C,C,B,D,A,B,E,C,B,C,D,D,B,A,A,A,A,52.0,B,A,C,A,A,A,B,D,A,B,5.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0,4.0,5.0,6.0,5.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,6.0
265567,2018,298,10005,10028,1,97980,2,4113700,41,4,26,F,2010,2015.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,CAACDDED,11000000.0,CEBABDACDBCADCABADDCADCDAEB,991900090000008000009090099,555,555,555,555,555,555,555,555,333,333,555,"11,7",25,25,25,31.0,75.0,20.0,19.0,55.0,10.0,"7,3","5,6","16,7",0.0,0.0,50.0,D,D,C,C,D,C,D,B,B,B,D,A,B,B,C,C,C,C,E,G,A,A,A,A,41.0,A,A,A,B,B,C,B,E,F,C,5.0,6.0,,5.0,5.0,6.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,6.0,5.0,,,1.0,1.0,1.0,1.0,5.0,6.0,6.0,6.0,1.0,6.0,6.0,5.0,6.0,1.0,5.0,6.0,6.0,6.0,1.0,3.0,6.0,,,6.0
238362,2018,671,118,10028,1,87284,2,5002704,50,5,41,F,2010,2015.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,DAEBCDCE,1010001.0,BABDBCEBDECDAECACACBBAADEEA,991900090100118100119190099,555,555,555,555,555,555,555,555,555,555,555,"40,1","41,7","37,5",48,55.0,75.0,50.0,41.0,65.0,35.0,"39,5","44,4","11,7",10.0,0.0,25.0,C,D,C,B,B,A,E,D,C,B,D,A,C,D,C,E,B,C,A,H,A,A,A,A,24.0,A,A,B,K,A,B,A,E,F,B,6.0,6.0,6.0,5.0,6.0,2.0,5.0,4.0,5.0,5.0,3.0,6.0,6.0,4.0,5.0,4.0,4.0,3.0,1.0,1.0,1.0,3.0,2.0,6.0,6.0,1.0,1.0,6.0,6.0,1.0,5.0,6.0,6.0,2.0,5.0,6.0,,,6.0,6.0,1.0,
20351,2018,263,10008,10022,87,106476,1,3550308,35,3,44,F,1993,2017.0,4.0,0,0,8,0,0,0,27,0,7,0,CACBEBDE,CACBEBDE,ECBEBAEDAEABCDDCAEBACDCCDCB,EXBEBAEXXEABXDDCAXBACDXCXCB,CACCCBDB,11100110.0,EABCAACCAEABEABAADCACCDDEAA,191001099111900019011090900,555,555,555,555,555,555,555,555,555,555,555,"49,1","57,9","62,5",51,38.0,70.0,30.0,64.0,80.0,60.0,"46,2",45,"53,3",90.0,20.0,50.0,.,.,.,.,.,.,.,.,.,A,A,A,B,B,C,C,B,D,E,H,A,A,A,F,35.0,A,A,C,C,B,B,E,E,A,E,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,1.0,,3.0,3.0,3.0,5.0,3.0,3.0,3.0,2.0,3.0,3.0,5.0,3.0,3.0,2.0,2.0
