,NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_EM,ANO_IN_GRAD,CO_TURNO_GRADUACAO,TP_INSCRICAO_ADM,TP_INSCRICAO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68
415964,2018,163,10005,10028,85,1161357,2,3304557,33,3,44,M,2001,2016.0,3.0,0,0,8,0,0,0,27,0,4,0,CACBEBDE,CACBEBDE,BEAABACDCDBECDCBCDAEAEDCEDB,BEXABACDXDBECDXBCDAEAEXCEDB,AADCDBBE,1000101.0,AEABBCADDDAABDEBCEDEAEECCCB,019010019100019110011191001,555,555,555,555,555,555,555,555,555,555,555,"50,6","32,5","37,5",25,27.0,55.0,20.0,23.0,75.0,10.0,"56,6","52,2","81,7",80.0,80.0,85.0,B,B,A,C,C,D,B,D,C,B,D,A,B,B,C,D,F,E,E,I,A,F,A,A,27.0,A,D,C,K,B,A,B,E,F,,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,4.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,,,,6.0,,,6.0
417090,2018,793,10005,10020,86,111808,1,3550308,35,3,22,F,2014,2017.0,1.0,0,0,8,0,0,0,27,0,7,0,CACBEBDE,CACBEBDE,EBBACDBADAEDEBECBABDCCBDBEC,XBXAXXXADAEDEXECBABDXCBDBEC,CBCBABCE,10110101.0,BDBACBAAEAADEAECADBCBABDBEC,909199910101191100109011111,555,555,555,555,555,555,555,555,555,555,555,"59,3","53,3","62,5","39,5",29.0,65.0,20.0,50.0,70.0,45.0,"61,3",65,40,30.0,40.0,50.0,C,C,C,B,B,B,B,D,D,A,D,A,B,B,C,B,B,D,E,H,A,F,A,A,27.0,A,A,B,A,B,B,B,A,A,C,6.0,3.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
417288,2018,163,10005,10028,2,111464,1,3304557,33,3,40,F,1999,2015.0,1.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,ABACEDCC,1000.0,DACBDCEBCAADEBBEEBCCBCBDBBB,090010010991199109009019100,555,555,555,333,555,555,333,333,555,555,555,"28,1","7,5","12,5",0,0.0,0.0,0.0,0.0,0.0,0.0,35,"36,8",25,25.0,40.0,10.0,C,D,B,B,A,B,D,D,D,A,A,A,A,B,A,A,A,B,A,C,A,A,A,D,27.0,E,A,A,B,B,A,D,E,C,,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,4.0,6.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
419514,2018,163,10005,10028,2,74746,1,3301702,33,3,35,F,2003,2005.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,CACCDBDE,11100111.0,ACBECCDDDEDDEBEADABCCCCCAAC,090000100991199009009009000,555,555,555,555,555,555,555,555,555,555,555,"28,8","59,2",75,"35,5",56.0,60.0,55.0,15.0,75.0,0.0,"18,7","15,8",35,35.0,30.0,40.0,C,C,C,B,B,C,E,E,D,B,A,A,E,E,C,C,B,B,A,H,A,F,A,A,27.0,E,A,B,C,A,D,B,E,A,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
421080,2018,163,10005,10028,804,34595,1,3303302,33,3,27,M,2007,2014.0,4.0,0,0,8,0,0,0,27,0,6,0,CACBEBDE,CACBEBDE,AEDAADCECDECEEBCCABCCAEDBBD,AEDAXDCECDECXEXCXABCCAEXBXD,CDCCEBDE,10101111.0,AECACDCDABDCBEADEBCACAEADDD,110191100001919090001119091,555,555,555,555,555,555,555,555,555,555,555,"49,6",62,75,"42,5",31.0,35.0,30.0,54.0,50.0,55.0,"45,5","52,4","6,7",0.0,20.0,0.0,C,C,B,B,B,C,E,D,D,A,A,A,F,E,B,C,B,C,D,E,A,A,A,A,27.0,B,A,B,A,A,D,E,C,E,E,6.0,6.0,6.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,1.0,6.0,1.0,6.0,3.0,3.0,,1.0,1.0,1.0,6.0,3.0,1.0,4.0,2.0,2.0,3.0,3.0,1.0,1.0,4.0,2.0,3.0,6.0,6.0
425138,2018,521,10005,10028,2,10597,1,3530607,35,3,26,F,2010,2014.0,1.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,CAAEDBDE,11000111.0,ACDECDDBCDBDABDEABBDEDECDCA,090000110991099109009009010,555,555,555,555,555,555,555,555,555,555,555,"33,6","52,9","62,5","38,5",58.0,50.0,60.0,19.0,55.0,10.0,"27,1","26,3","31,7",0.0,50.0,45.0,C,C,C,D,D,B,E,D,D,B,D,A,C,A,C,B,A,B,A,E,A,A,A,A,27.0,A,A,A,A,A,E,B,E,E,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
427558,2018,1173,118,10022,86,1205553,1,5300108,53,5,48,F,2001,2016.0,4.0,0,0,8,0,0,0,27,0,7,0,CACBEBDE,CACBEBDE,EBBACDBADAEDEBECBABDCCBDBEC,XBXAXXXADAEDEXECBABDXCBDBEC,CACCBBDE,11100111.0,DBABABBADAEDEAECAABDACBDCEC,919099911111191101119111011,555,555,555,555,555,555,555,555,555,555,555,"73,8","66,4",75,"53,5",66.0,50.0,70.0,41.0,65.0,35.0,"76,3",85,"26,7",10.0,25.0,45.0,D,D,A,A,A,B,E,D,D,C,A,A,B,D,C,A,A,D,D,I,A,A,A,A,27.0,D,C,F,G,A,C,B,E,C,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
427903,2018,322,10005,10028,38,121093,2,3550308,35,3,41,F,1993,2016.0,4.0,0,0,8,0,0,0,27,0,0,0,CACBEBDE,CACBEBDE,DBBCACAEDEBEBDDECCDCEADEBDD,DBBCACAEDEBEBDDECCDCEADEBDD,CECDBDBE,10100001.0,AEEAACADDCCCCBEACCBBEADECDD,000011101000000011001111011,555,555,555,555,555,555,555,555,555,555,555,"39,4","31,1","37,5","21,5",16.0,40.0,10.0,27.0,55.0,20.0,"42,2","44,4",30,30.0,20.0,40.0,C,C,C,B,B,D,B,D,D,B,D,A,B,E,C,D,B,B,A,B,A,A,A,A,27.0,B,A,A,B,A,B,B,E,A,B,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,,6.0,5.0,6.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0
427965,2018,322,10005,10028,38,121093,2,3550308,35,3,42,F,1993,2016.0,4.0,0,0,8,0,0,0,27,0,0,0,CACBEBDE,CACBEBDE,DBBCACAEDEBEBDDECCDCEADEBDD,DBBCACAEDEBEBDDECCDCEADEBDD,CBCCEEBD,10101000.0,DBCAADCDECAABDEBCCBCCEABDED,110010000000110011010000001,555,555,555,555,555,555,555,336,555,555,555,"30,8","33,9","37,5","28,5",57.0,65.0,55.0,0.0,15.0,0.0,"29,8","33,3",10,0.0,0.0,30.0,D,D,B,C,C,D,B,D,E,A,A,A,B,A,C,E,A,E,D,B,A,A,A,A,27.0,B,C,A,G,A,B,B,E,E,E,6.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,,5.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0,6.0,5.0,5.0
428058,2018,322,10005,10028,38,121093,2,3550308,35,3,39,F,1996,2016.0,4.0,0,0,8,0,0,0,27,0,0,0,CACBEBDE,CACBEBDE,DBBCACAEDEBEBDDECCDCEADEBDD,DBBCACAEDEBEBDDECCDCEADEBDD,AACEEDBA,1101000.0,DDABACCAEDAAAEEAAAEBBCAAACA,100011000000000000000000000,555,555,555,333,555,555,333,333,333,333,555,"13,4","22,5","37,5",0,0.0,0.0,0.0,0.0,0.0,0.0,"10,4","11,1","6,7",0.0,0.0,20.0,D,C,A,C,C,C,B,C,E,E,D,A,D,D,D,C,B,C,A,B,A,A,A,A,27.0,E,D,G,K,A,B,B,E,C,C,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,,,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0
428099,2018,322,10005,10028,38,121093,2,3550308,35,3,41,F,1993,2016.0,4.0,0,0,8,0,0,0,27,0,0,0,CACBEBDE,CACBEBDE,DBBCACAEDEBEBDDECCDCEADEBDD,DBBCACAEDEBEBDDECCDCEADEBDD,CDCEDBEA,10100100.0,DBECADABADCAACDBCCBBDCCCCCC,110110100000001011000000000,555,555,555,555,555,333,555,555,333,333,333,27,"32,3","37,5","24,5",31.0,75.0,20.0,18.0,50.0,10.0,"25,2","29,6",0,0.0,0.0,0.0,D,D,D,B,B,C,B,E,E,E,B,A,D,D,C,B,A,B,A,B,A,A,A,A,27.0,E,A,A,G,B,B,C,E,A,B,6.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0
428103,2018,322,10005,10028,38,121093,2,3550308,35,3,41,F,1994,2016.0,4.0,0,0,8,0,0,0,27,0,0,0,CACBEBDE,CACBEBDE,DBBCACAEDEBEBDDECCDCEADEBDD,DBBCACAEDEBEBDDECCDCEADEBDD,CBABDBBE,10010101.0,DEECEDEBAABAADDDCCBCDCDAEBD,100100000010011011010010001,555,555,555,555,555,555,555,555,555,555,555,"36,9","51,8",50,"54,5",59.0,75.0,55.0,50.0,70.0,45.0,"31,9",37,"3,3",10.0,0.0,0.0,C,C,B,C,C,D,B,D,D,A,D,A,A,B,B,D,A,B,A,B,A,A,A,A,27.0,A,B,A,A,B,B,B,E,H,B,6.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0
428156,2018,322,10005,10028,38,121093,2,3550308,35,3,33,M,2002,2016.0,4.0,0,0,8,0,0,0,27,0,0,0,CACBEBDE,CACBEBDE,DBBCACAEDEBEBDDECCDCEADEBDD,DBBCACAEDEBEBDDECCDCEADEBDD,DCCEBBDD,100110.0,CBBCDEABDCABDDEBCCBADDACECA,011100101000010011000000000,555,555,555,555,555,555,555,555,555,555,555,"31,2","37,3","37,5",37,30.0,70.0,20.0,44.0,60.0,40.0,"29,2","29,6","26,7",30.0,30.0,20.0,C,C,D,D,B,D,B,D,D,A,D,A,B,B,B,D,A,C,E,B,A,A,A,A,27.0,A,A,F,C,B,B,B,E,A,B,5.0,6.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,,5.0,5.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0
428159,2018,322,10005,10028,38,121093,2,3550308,35,3,29,F,2006,2016.0,4.0,0,0,8,0,0,0,27,0,0,0,CACBEBDE,CACBEBDE,DBBCACAEDEBEBDDECCDCEADEBDD,DBBCACAEDEBEBDDECCDCEADEBDD,BACDCDCE,1100001.0,BBECADDBBCECDCBDCCBBDEDDEDB,010110000000000011000010010,555,555,555,555,555,555,333,555,336,333,555,"24,9","30,7","37,5","20,5",0.0,0.0,0.0,41.0,65.0,35.0,23,"25,9","6,7",0.0,0.0,20.0,C,C,A,B,C,D,E,D,D,B,C,A,B,D,C,C,A,B,A,B,A,A,A,D,27.0,A,A,B,A,B,B,B,E,C,B,6.0,6.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0
428211,2018,322,10005,10028,38,121093,2,3550308,35,3,28,F,2007,2016.0,4.0,0,0,8,0,0,0,27,0,0,0,CACBEBDE,CACBEBDE,DBBCACAEDEBEBDDECCDCEADEBDD,DBBCACAEDEBEBDDECCDCEADEBDD,DBCDDDBE,100001.0,BCBCDDCEDDAAECDDCCACCEADEED,001100011000001011010000001,555,555,555,555,555,555,555,555,555,555,555,"30,4","33,8",25,47,71.0,55.0,75.0,23.0,75.0,10.0,"29,3","33,3","6,7",20.0,0.0,0.0,C,C,C,D,D,C,B,D,D,A,A,A,A,B,F,C,A,F,E,B,A,A,A,A,27.0,A,D,A,K,B,B,B,E,H,B,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0,,6.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,5.0,6.0,5.0
428212,2018,322,10005,10028,38,121093,2,3550308,35,3,27,F,2008,2016.0,4.0,0,0,8,0,0,0,27,0,0,0,CACBEBDE,CACBEBDE,DBBCACAEDEBEBDDECCDCEADEBDD,DBBCACAEDEBEBDDECCDCEADEBDD,AACCEDED,1101000.0,BBDDAEBEDEBEEDDEAABAEEAEDEC,010010011111011100001001000,555,555,555,333,555,333,333,333,333,333,333,"33,9","22,5","37,5",0,0.0,0.0,0.0,0.0,0.0,0.0,"37,7","44,4",0,0.0,0.0,0.0,A,D,E,C,C,D,D,B,E,B,D,A,D,D,C,D,B,F,C,B,A,A,A,A,27.0,A,A,A,A,B,B,B,E,C,B,6.0,6.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0
428226,2018,322,10005,10028,38,121093,2,3550308,35,3,24,F,2011,2016.0,4.0,0,0,8,0,0,0,27,0,0,0,CACBEBDE,CACBEBDE,DBBCACAEDEBEBDDECCDCEADEBDD,DBBCACAEDEBEBDDECCDCEADEBDD,ABCCEDEE,101001.0,DEACAEAEDCDABCEDCCBBDEEEBED,100110111000100011000001101,555,555,555,555,555,333,555,555,333,333,333,"36,6","33,3","37,5",27,16.0,40.0,10.0,38.0,50.0,35.0,"37,7","44,4",0,0.0,0.0,0.0,D,D,D,C,C,D,B,D,E,A,D,A,A,B,B,G,B,B,A,B,A,A,A,A,27.0,A,A,A,A,B,B,C,E,B,E,6.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0
428231,2018,322,10005,10028,38,121093,2,3550308,35,3,20,F,2014,2016.0,4.0,0,0,8,0,0,0,27,0,0,0,CACBEBDE,CACBEBDE,DBBCACAEDEBEBDDECCDCEADEBDD,DBBCACAEDEBEBDDECCDCEADEBDD,CBACAABE,10000001.0,DDCAACEBDABABCEECCBCDADDBBB,100011001010100111010110100,555,555,555,555,555,555,555,555,555,555,333,"43,9","37,8",25,57,62.0,70.0,60.0,52.0,80.0,45.0,"45,9","48,1","33,3",90.0,10.0,0.0,C,C,C,B,B,A,A,D,D,A,F,A,B,C,B,D,A,C,E,B,A,A,A,A,27.0,A,A,F,C,B,B,B,E,A,B,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,,6.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0
428262,2018,322,10005,10028,38,121093,2,3550308,35,3,62,F,1972,2016.0,4.0,0,0,8,0,0,0,27,0,0,0,CACBEBDE,CACBEBDE,DBBCACAEDEBEBDDECCDCEADEBDD,DBBCACAEDEBEBDDECCDCEADEBDD,ACECEDAA,1000.0,ACBAAACEEAAABCCACBEEADEDEBC,001010010000100010000000000,555,555,555,555,555,555,555,555,555,555,555,"21,4","29,5","12,5",55,29.0,65.0,20.0,81.0,65.0,85.0,"18,7","18,5",20,40.0,0.0,20.0,C,C,B,C,D,D,B,A,D,A,D,A,A,A,A,A,B,D,C,B,A,A,A,A,27.0,A,A,C,E,A,B,B,E,C,B,6.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0
428396,2018,322,10005,10028,38,121093,2,3550308,35,3,55,F,1979,2016.0,4.0,0,0,8,0,0,0,27,0,0,0,CACBEBDE,CACBEBDE,DBBCACAEDEBEBDDECCDCEADEBDD,DBBCACAEDEBEBDDECCDCEADEBDD,CEACBBDE,10000111.0,CBDCADABAAAABDBACCEBCEDEDDD,010110100000110011000011011,555,555,555,333,555,333,333,333,333,333,333,"35,8",30,50,0,0.0,0.0,0.0,0.0,0.0,0.0,"37,7","44,4",0,0.0,0.0,0.0,D,C,A,A,A,C,D,D,E,B,B,A,E,D,C,E,E,E,E,B,A,A,A,A,27.0,D,C,B,C,A,B,B,E,E,B,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0
428454,2018,322,10005,10028,38,121093,2,3550308,35,3,53,F,1981,2016.0,4.0,0,0,8,0,0,0,27,0,0,0,CACBEBDE,CACBEBDE,DBBCACAEDEBEBDDECCDCEADEBDD,DBBCACAEDEBEBDDECCDCEADEBDD,ECEDEBAA,1100.0,DBABBAAAECCDBCBECBEAAEACDCC,110000100000100110000000000,555,555,555,555,555,333,333,555,333,333,333,"19,6","21,8",25,17,0.0,0.0,0.0,34.0,50.0,30.0,"18,9","22,2",0,0.0,0.0,0.0,C,C,C,C,C,B,E,B,D,B,D,A,D,D,C,D,A,B,B,B,A,A,A,A,27.0,A,D,A,A,A,B,B,E,E,B,6.0,6.0,5.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,,6.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,6.0
428547,2018,322,10005,10028,38,121093,2,3550308,35,3,50,F,1985,2016.0,4.0,0,0,8,0,0,0,27,0,0,0,CACBEBDE,CACBEBDE,DBBCACAEDEBEBDDECCDCEADEBDD,DBBCACAEDEBEBDDECCDCEADEBDD,AAAACBCD,1000100.0,BBACABEBECBABDEBDACBDBECCDC,010110000010110000000000010,555,555,555,333,555,333,333,333,333,333,333,"20,3",15,25,0,0.0,0.0,0.0,0.0,0.0,0.0,22,"25,9",0,0.0,0.0,0.0,D,D,D,C,B,.,.,.,.,A,A,A,B,C,B,B,B,E,D,B,A,A,A,A,27.0,B,A,C,G,A,B,B,E,E,E,5.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0
428646,2018,322,10005,10028,38,121093,2,3550308,35,3,49,F,2004,2016.0,4.0,0,0,8,0,0,0,27,0,0,0,CACBEBDE,CACBEBDE,DBBCACAEDEBEBDDECCDCEADEBDD,DBBCACAEDEBEBDDECCDCEADEBDD,BACDBDDD,1100010.0,BEACBDCDBDBAACBDACECCEBBECA,000100000010000001010000000,555,555,555,555,555,555,555,555,555,555,555,"17,5","32,1","37,5",24,29.0,65.0,20.0,19.0,55.0,10.0,"12,6","14,8",0,0.0,0.0,0.0,D,C,B,D,C,B,B,C,D,B,A,A,D,B,C,F,C,E,D,B,A,A,A,A,27.0,D,A,C,A,A,B,B,E,A,B,6.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,5.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
428738,2018,322,10005,10028,38,121093,2,3550308,35,3,61,F,1973,2016.0,4.0,0,0,8,0,0,0,27,0,0,0,CACBEBDE,CACBEBDE,DBBCACAEDEBEBDDECCDCEADEBDD,DBBCACAEDEBEBDDECCDCEADEBDD,BABDDABC,1000000.0,DEAAABEAAEBADDBACCBADCBABDC,100010000110010011000000110,555,555,555,555,555,555,555,555,555,333,555,"28,6","21,9","12,5",36,34.0,50.0,30.0,38.0,50.0,35.0,"30,8","33,3","16,7",50.0,0.0,0.0,D,B,D,D,C,D,B,B,D,B,A,A,B,B,C,F,A,B,A,B,A,A,A,A,27.0,E,D,C,K,A,C,C,E,B,B,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,,,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0
428930,2018,322,10005,10028,38,121093,2,3550308,35,3,45,F,1990,2016.0,4.0,0,0,8,0,0,0,27,0,0,0,CACBEBDE,CACBEBDE,DBBCACAEDEBEBDDECCDCEADEBDD,DBBCACAEDEBEBDDECCDCEADEBDD,.BACBBDE,111.0,BABABDEBACBAABB.BCCCBDCE...,001000000010000001010001000,555,555,555,555,555,555,333,555,336,555,333,"20,2","33,5","37,5","27,5",0.0,0.0,0.0,55.0,55.0,55.0,"15,7","18,5",0,0.0,0.0,0.0,.,.,.,.,.,.,.,.,.,B,B,A,D,D,C,B,A,B,A,B,A,A,A,A,27.0,A,D,C,K,A,B,B,E,H,,5.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,5.0
