,NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_2G,ANO_IN_GRAD,TP_SEMESTRE,IN_MATUT,IN_VESPER,IN_NOTURNO,ID_STATUS,AMOSTRA,TP_INSCRICAO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68
308098,2015,1422,10005,10020,1,85756,1,1302603,13,1,32,F,2000,2011,2,0,0,1,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,ADABCBACDAEECDABEEECDDCDBEA,ADABCBACDAXECDABXEECDDCDBEA,ACADDBAE,11101001.0,ECADCDCEDEAEBBABACEEDECEADA,001010001091001190101010001,555,555,555,555,555,555,555,555,555,555,555,48.9,65.5,62.5,70.0,94.0,70.0,100.0,46.0,70.0,40.0,43.3,40.0,61.7,40.0,45.0,100.0,C,D,C,B,B,B,B,D,C,C,C,A,F,F,B,D,F,E,E,B,A,F,F,A,13.0,B,A,B,A,A,B,B,E,C,F,6.0,6.0,3.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,5.0,5.0,5.0,5.0,6.0,8.0,8.0,5.0,5.0,6.0,6.0,5.0,5.0,8.0,5.0,5.0,5.0,5.0,8.0,5.0,5.0,8.0
339232,2015,3603,10005,10022,2,91367,1,3518800,35,3,40,F,1997,2014,2,1,0,0,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299545,2015,221,118,10028,18,81125,1,3550308,35,3,22,F,2010,2011,2,0,0,1,1,1,0,8,0,0,0,27,1,5,0,ACABDDCE,ACABDDCE,DDAACDEBDCEAABDECCCDADEBZCE,XDAXCXEBXCEAABDXCCCDADEBZCE,CAADDDED,101100.0,EDBBEECADBECABEDCDEDCACBECE,910909009010110910010001811,555,555,555,555,555,555,555,555,555,555,555,43.7,43.5,37.5,52.5,40.0,80.0,30.0,65.0,85.0,60.0,43.7,42.9,48.3,50.0,30.0,65.0,C,A,E,A,A,B,C,E,B,A,A,A,C,C,B,B,B,C,C,C,A,A,A,D,35.0,A,A,B,B,A,E,E,E,H,H,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0
77869,2015,550,10001,10028,803,11599,1,2504009,25,2,23,F,2010,2012,2,1,0,0,1,1,0,8,0,0,0,27,0,1,0,ACABDDCE,ACABDDCE,CBDDACBECDDBBECBADCECBCACDA,CBDDAXBECDDBBECBADCECBCACDA,BCADEDDE,1100101.0,ACCDEEABBDBEBCEDA*BACDEBACB,000109000100100010001000000,555,555,555,555,555,555,555,555,555,555,336,24.4,47.0,50.0,42.5,54.0,70.0,50.0,31.0,75.0,20.0,16.8,19.2,3.3,10.0,0.0,0.0,C,D,C,B,B,C,A,C,B,A,C,A,E,A,B,B,A,F,D,A,A,A,A,A,25.0,A,A,A,C,A,A,A,A,G,A,5.0,5.0,5.0,4.0,5.0,5.0,5.0,6.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,1.0,1.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0
124220,2015,319,10008,10028,2,18428,1,3515509,35,3,22,M,2010,2011,2,1,0,0,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,BBADDDAE,101101.0,DEEBCECDAAABDABDDBCBBDACBAB,000001009900101018901000000,555,555,555,555,555,555,555,555,555,555,555,33.3,53.0,50.0,57.5,52.0,60.0,50.0,63.0,75.0,60.0,26.7,21.7,55.0,60.0,65.0,40.0,D,E,C,D,D,D,A,B,C,A,A,A,B,D,B,F,B,C,C,B,A,D,A,A,35.0,A,A,B,C,B,E,E,D,H,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
280081,2015,316,10008,10028,2,72197,1,3550308,35,3,53,F,2000,2013,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,CDCBDDAD,11100.0,BEBEDBDDAABDEBBDDCCBABCCAEB,001110109910011018900110000,555,555,555,555,555,555,555,555,555,555,555,44.5,42.9,37.5,51.0,28.0,60.0,20.0,74.0,50.0,80.0,45.0,43.5,53.3,60.0,65.0,35.0,.,C,C,D,D,B,B,B,D,A,A,A,B,B,A,A,A,A,A,E,A,A,A,C,35.0,A,A,A,H,A,B,C,D,A,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
427581,2015,671,10005,10028,86,107014,0,5002704,50,5,23,F,2009,2013,2,0,0,1,1,1,0,8,0,0,0,27,2,4,0,ACABDDCE,ACABDDCE,BAZDDDECDACBZCBDDBAEABEEBDE,BAZXDDECDACXZCBDDBXEABXEBDE,DAAEDEAE,101001.0,BDEBDBBACBACBEBEABBEBCDDBAD,108910000009801001910090100,555,555,555,555,555,555,555,555,555,555,555,36.1,49.5,37.5,67.5,74.0,90.0,70.0,61.0,65.0,60.0,31.6,28.6,48.3,60.0,40.0,45.0,C,C,B,D,D,D,B,D,A,A,A,A,B,B,B,E,B,C,E,B,A,A,A,A,35.0,B,A,A,C,B,E,C,E,A,B,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,6.0,5.0,5.0,5.0,5.0,4.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,4.0,2.0,5.0,5.0,2.0,2.0,2.0,4.0,4.0,5.0,5.0,5.0,1.0,5.0
53499,2015,398,10005,10028,2,8253,1,2800308,28,2,24,M,2008,2010,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,BCADDDCD,1101110.0,AABEDCBDAEBADABEDEACEBCBCAB,111110009911101018900110000,555,555,555,333,555,333,333,333,333,333,333,42.7,37.5,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.4,52.2,0.0,0.0,0.0,0.0,C,C,A,B,B,A,D,C,E,A,C,A,D,D,B,D,F,C,D,B,A,A,A,A,28.0,B,A,A,A,A,C,E,A,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
189419,2015,163,10005,10028,1,41253,1,3304557,33,3,28,F,2002,2005,2,0,0,1,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,ADABCBACDAEECDABEEECDDCDBEA,ADABCBACDAXECDABXEECDDCDBEA,ADADDDCE,10101111.0,DDACBBAACBEEABABDDEADDBEBEA,011001100091001190101100111,555,555,555,333,555,555,333,333,333,333,555,48.2,45.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.2,52.0,33.3,0.0,0.0,100.0,C,C,A,A,A,B,D,D,B,C,C,A,B,D,B,B,F,D,E,B,A,A,A,A,33.0,B,A,B,C,A,B,B,A,A,C,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
274966,2015,242,10005,10020,87,69902,1,3547809,35,3,21,F,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,ACABDDCE,ACABDDCE,CDDBCEEDBDCBADDBABDBEBECEAA,CDDBXEEDXDCXADDBABDBEXECEAA,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126537,2015,1201,121,10022,1,18795,1,3144805,31,3,33,F,2001,2009,2,0,0,1,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,ADABCBACDAEECDABEEECDDCDBEA,ADABCBACDAXECDABXEECDDCDBEA,BCABDDAE,1111101.0,DCADDDCCEADABEABECBCCDCEBEA,001000010190001190010110111,555,555,555,555,555,555,555,555,555,555,555,54.0,70.8,75.0,64.5,73.0,85.0,70.0,56.0,40.0,60.0,48.4,44.0,73.3,20.0,100.0,100.0,C,B,C,B,B,B,B,D,C,A,B,A,C,B,B,E,C,E,E,D,A,F,A,D,31.0,A,A,F,B,A,B,B,E,A,C,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,4.0,5.0,6.0,5.0,5.0,4.0,4.0,6.0,1.0,2.0,4.0,1.0,5.0,4.0,6.0,6.0,6.0,4.0,1.0,5.0,5.0,5.0,6.0,4.0,5.0,2.0,3.0,4.0,3.0,3.0,1.0,5.0,5.0,5.0
365593,2015,671,10005,10028,84,97567,0,5002704,50,5,22,M,2011,2014,2,0,0,1,1,1,0,8,0,0,0,27,1,5,0,ACABDDCE,ACABDDCE,ECBCEECDDADZCBDDCEABADAEBAE,ECBCEEXDDXDZCBDDXEABAXAEXAE,ACAADDCE,11101111.0,EDCCEEEDDCDBCBDDAEDBAEAEBCC,100111911918111191011911900,555,555,555,555,555,555,555,555,555,555,555,73.9,77.1,87.5,61.5,60.0,60.0,60.0,63.0,75.0,60.0,72.8,76.2,53.3,60.0,60.0,40.0,C,D,B,A,A,B,E,D,D,A,A,A,D,D,D,B,C,C,B,H,A,A,A,A,50.0,A,A,B,A,A,B,B,D,E,H,5.0,4.0,4.0,5.0,5.0,4.0,5.0,6.0,5.0,5.0,6.0,4.0,4.0,4.0,5.0,6.0,3.0,3.0,4.0,4.0,4.0,5.0,6.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0
382488,2015,298,10005,10028,22,97982,0,4113700,41,4,64,M,1972,2013,2,0,0,1,1,1,0,8,0,0,0,27,1,6,0,ACABDDCE,ACABDDCE,AEDABEEBCACEDDBECCCCDAECBAZ,AEDABEEXXACEDDBECXCXXXECBAZ,ACADBDDE,11100101.0,AADADEDDBABDCDCEBEEABBDCBAB,101101099100010109099901118,555,555,555,555,555,555,555,555,555,333,555,51.2,65.7,62.5,70.5,69.0,65.0,70.0,72.0,40.0,80.0,46.3,50.0,25.0,55.0,0.0,20.0,E,E,B,D,D,E,B,C,C,C,A,A,B,B,C,E,E,F,E,B,A,A,A,A,31.0,E,B,A,A,A,C,C,A,H,I,7.0,7.0,5.0,5.0,6.0,6.0,6.0,7.0,7.0,4.0,5.0,1.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,6.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,3.0,4.0,3.0,1.0,3.0
78793,2015,555,10008,10028,22,11723,1,2304400,23,2,50,F,2001,2002,2,0,0,1,1,1,0,8,0,0,0,27,1,6,0,ACABDDCE,ACABDDCE,AEDABEEBCACEDDBECCCCDAECBAZ,AEDABEEXXACEDDBECXCXXXECBAZ,CBCAEDBE,101.0,BEDDBECEBBCBACDEDCDDDDCCCCD,011011099010000109099901008,555,555,555,333,555,333,333,333,333,333,333,26.1,15.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8,35.0,0.0,0.0,0.0,0.0,D,D,B,C,C,D,B,C,E,B,D,A,B,B,C,C,F,C,E,B,A,A,A,B,23.0,D,B,C,B,A,A,B,E,E,F,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,8.0,6.0,6.0,6.0,8.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
112387,2015,878,10008,10020,1,17389,1,3119401,31,3,23,F,2009,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,ADABCBACDAEECDABEEECDDCDBEA,ADABCBACDAXECDABXEECDDCDBEA,ACADDBAD,11101000.0,AEADBDACDBADDCBBADEADBCEABB,101000111090000190101010000,555,555,555,555,555,555,555,555,555,555,555,46.2,57.8,50.0,69.5,80.0,80.0,80.0,59.0,55.0,60.0,42.3,36.0,78.3,90.0,45.0,100.0,C,C,C,A,A,B,B,D,D,A,C,A,D,B,B,D,D,E,E,C,A,A,A,A,31.0,A,A,B,A,B,B,C,E,E,A,5.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0
324488,2015,671,10005,10028,22,89309,0,5002704,50,5,53,F,1981,2010,2,0,0,1,1,1,0,8,0,0,0,27,1,6,0,ACABDDCE,ACABDDCE,AEDABEEBCACEDDBECCCCDAECBAZ,AEDABEEXXACEDDBECXCXXXECBAZ,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356754,2015,197,10008,10022,2,96171,1,4106902,41,4,28,F,2004,2011,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,ACCBDECA,11011010.0,AABDDDADACAACBBCAECBBBCCEAD,111010009901011108901110101,555,555,555,555,555,555,555,555,555,555,555,57.7,64.9,62.5,68.5,39.0,75.0,30.0,98.0,90.0,100.0,55.3,56.5,48.3,60.0,50.0,35.0,A,A,C,B,A,A,D,E,D,A,A,A,F,F,A,A,F,B,A,B,A,B,A,A,41.0,D,A,B,A,A,E,C,A,B,E,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
509847,2015,4786,10002,10026,94,1127161,1,1718204,17,1,29,F,2006,2011,2,0,0,1,1,1,0,8,0,0,0,27,0,7,0,ACABDDCE,ACABDDCE,EEEABECCAAEAECBDDDADBCBCDAA,EEEAXECCXXEAEXBDDDADXXBXDAA,BBACDEDD,101000.0,EDEACDCABBBDCCBCEEAEDCBECCB,101190109900091000109919000,555,555,555,555,555,555,555,555,555,555,555,36.5,37.8,25.0,57.0,68.0,60.0,70.0,46.0,70.0,40.0,36.0,35.0,41.7,40.0,35.0,50.0,C,C,A,B,B,C,D,C,B,B,C,A,B,B,C,C,B,C,E,A,A,A,A,A,17.0,E,E,G,A,A,B,B,A,A,A,5.0,6.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,4.0,5.0,3.0,3.0,4.0,3.0,5.0,6.0,5.0,5.0,5.0,7.0,7.0,4.0,4.0,2.0,4.0,6.0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,4.0,4.0,4.0
246777,2015,1716,121,10022,18,59557,1,4108304,41,4,29,M,2003,2011,2,1,0,0,1,1,0,8,0,0,0,27,1,5,0,ACABDDCE,ACABDDCE,DDAACDEBDCEAABDECCCDADEBZCE,XDAXCXEBXCEAABDXCCCDADEBZCE,ACCBDDCE,11011111.0,DDABCCABCCEDDDEACAEBECEAEDE,911919019110000910000010801,555,555,555,555,555,555,555,555,555,555,555,52.5,82.3,87.5,74.5,87.0,75.0,90.0,62.0,70.0,60.0,42.5,42.9,40.0,50.0,20.0,50.0,C,D,C,B,B,C,E,D,D,B,A,A,B,B,C,D,B,F,E,F,A,A,A,A,41.0,A,A,A,K,B,C,B,E,E,F,5.0,5.0,4.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,4.0,5.0,6.0,6.0,6.0,5.0,4.0,6.0,6.0,6.0,6.0,4.0,1.0,1.0,6.0,5.0,4.0,5.0,6.0,5.0,4.0,6.0,4.0,5.0,6.0,6.0,6.0,4.0,6.0
354140,2015,2909,10008,10022,2,95974,1,2111300,21,2,22,M,2010,2013,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,BCADDDCE,1101111.0,EEBABDEDAEACBABADBACEDECBAD,001000009900001018900000001,555,555,555,555,555,555,555,555,555,555,555,31.8,71.8,75.0,67.0,71.0,75.0,70.0,63.0,75.0,60.0,18.5,17.4,25.0,20.0,55.0,0.0,D,D,C,B,B,E,B,D,B,A,A,A,E,D,B,F,B,B,B,E,A,A,A,A,21.0,B,A,B,C,A,B,A,E,C,B,4.0,4.0,2.0,2.0,6.0,2.0,6.0,6.0,5.0,4.0,2.0,2.0,6.0,2.0,3.0,2.0,2.0,2.0,6.0,2.0,3.0,3.0,4.0,6.0,6.0,2.0,2.0,6.0,4.0,3.0,3.0,3.0,3.0,2.0,5.0,2.0,4.0,2.0,4.0,6.0,2.0,4.0
310067,2015,3779,10005,10022,94,86528,1,3547809,35,3,33,M,2001,2010,2,0,0,1,1,1,0,8,0,0,0,27,0,7,0,ACABDDCE,ACABDDCE,EEEABECCAAEAECBDDDADBCBCDAA,EEEAXECCXXEAEXBDDDADXXBXDAA,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134254,2015,1587,10006,10022,1,19761,1,5107958,51,5,22,F,2010,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,ADABCBACDAEECDABEEECDDCDBEA,ADABCBACDAXECDABXEECDDCDBEA,BDACADAE,100101.0,AEAEADACAEABBBCAAEEACABBBDD,101000110090000091100000100,555,555,555,555,555,555,555,555,555,555,555,35.5,47.3,37.5,62.0,61.0,65.0,60.0,63.0,75.0,60.0,31.6,28.0,51.7,40.0,15.0,100.0,C,C,B,B,B,C,B,C,B,A,A,A,B,B,B,E,B,C,E,E,A,A,A,C,51.0,A,A,B,C,B,E,E,E,C,C,6.0,6.0,6.0,5.0,5.0,5.0,4.0,6.0,5.0,5.0,6.0,6.0,5.0,4.0,1.0,6.0,4.0,4.0,6.0,4.0,3.0,6.0,6.0,5.0,6.0,2.0,2.0,6.0,6.0,3.0,5.0,6.0,2.0,3.0,5.0,4.0,5.0,6.0,5.0,4.0,4.0,4.0
90310,2015,581,10002,10028,13,13714,1,4314902,43,4,23,M,2010,2011,2,1,1,0,1,1,0,8,0,0,0,27,0,4,0,ACABDDCE,ACABDDCE,CABBDADCDBEEECCCDEBCBDACDBB,XAXBDADCDXEEECCCDEBCBDXCDBB,BCADDDCD,1101110.0,DEDBDAEABAEEEACCECCCBCCCBBB,909111000911101100011091011,555,555,555,555,555,555,555,555,555,555,555,59.0,65.5,62.5,70.0,76.0,60.0,80.0,64.0,80.0,60.0,56.8,56.5,58.3,80.0,25.0,70.0,C,E,A,C,D,D,A,C,D,A,A,A,E,F,B,D,F,B,A,A,A,A,A,A,43.0,A,A,B,C,A,E,E,E,E,F,6.0,4.0,5.0,5.0,6.0,4.0,6.0,6.0,5.0,6.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,6.0,6.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,3.0,3.0,3.0,3.0,5.0,5.0,6.0,4.0,4.0
497717,2015,3649,10005,10022,93,1100070,1,4115200,41,4,30,F,2002,2015,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,ACABDDCE,ACABDDCE,ABBDDCBDABDDCCEBDACBAECAAAD,ABBDDCBXABDXCCEBDXCBAECAAAX,ACAADDBC,11101100.0,ABBDDCBBCABDCCEBDCABABCEEAE,111111190009111119011010019,555,555,555,555,555,555,555,555,555,555,555,64.6,63.7,62.5,65.5,68.0,60.0,70.0,63.0,75.0,60.0,64.9,69.6,38.3,40.0,50.0,25.0,D,D,C,A,B,B,B,D,D,C,A,A,D,D,B,B,B,E,D,K,A,A,A,A,41.0,A,A,B,C,A,B,C,E,A,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,7.0,7.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
103801,2015,715,10008,10020,1,16204,1,4106902,41,4,26,M,2006,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,ADABCBACDAEECDABEEECDDCDBEA,ADABCBACDAXECDABXEECDDCDBEA,AEBDDBCE,10001011.0,EEACDCCC.BBEA..............,001000010091000090000000000,555,555,555,333,555,555,333,333,555,555,555,20.4,30.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,12.0,46.7,25.0,80.0,35.0,.,.,.,.,.,.,.,.,.,B,A,A,D,D,C,C,C,F,E,I,A,F,A,A,41.0,A,A,B,K,B,D,C,E,B,I,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,5.0,4.0,4.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
94158,2015,606,121,10022,2,14690,1,3201209,32,3,23,F,2009,2011,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,ECADECDD,1100000.0,CCBDADDABEABDACADCCCEBECCBA,001000109900100018900100000,555,555,555,555,555,555,555,555,555,555,555,23.2,31.4,25.0,41.0,59.0,55.0,60.0,23.0,35.0,20.0,20.4,21.7,13.3,20.0,20.0,0.0,C,C,C,C,C,D,B,D,C,A,A,A,C,D,B,D,C,B,A,B,A,A,A,A,32.0,A,A,A,G,B,C,B,E,C,F,5.0,5.0,3.0,7.0,3.0,3.0,4.0,3.0,3.0,3.0,7.0,2.0,3.0,7.0,8.0,3.0,7.0,3.0,2.0,8.0,8.0,2.0,2.0,8.0,8.0,7.0,7.0,8.0,8.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,3.0,7.0,2.0,2.0,2.0
15806,2015,40,10001,10028,22,2448,1,2927408,29,2,29,F,2003,2008,2,0,0,1,1,1,0,8,0,0,0,27,1,6,0,ACABDDCE,ACABDDCE,AEDABEEBCACEDDBECCCCDAECBAZ,AEDABEEXXACEDDBECXCXXXECBAZ,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
