,NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_2G,ANO_IN_GRAD,TP_SEMESTRE,IN_MATUT,IN_VESPER,IN_NOTURNO,ID_STATUS,AMOSTRA,IN_GRAD,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68
202706,2016,4530,10005,10020,28,1171422,1,2704302,27,2,23,F,2010,2013,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,EBEBCDDC,111101.0,DBAAEABABEEBAEECCDADCEAEDBD,111010101111991119109110001,555,555,555,555,555,555,333,555,555,555,555,63.4,50.3,62.5,32.0,0.0,0.0,0.0,64.0,80.0,60.0,67.7,69.6,56.7,30.0,65.0,75.0,C,C,C,A,B,C,E,E,D,B,D,A,D,E,C,D,C,B,B,E,A,A,A,A,27.0,B,A,B,A,A,B,C,A,H,I,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
202707,2016,4530,10005,10020,28,1171422,1,2704302,27,2,22,F,2011,2013,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,CEBBBDEE,10010100.0,DBADCBCCCEEAAEDBCBCEEDDADCC,111101010110990019009000000,555,555,555,555,555,555,555,555,555,555,555,44.1,48.9,37.5,66.0,71.0,75.0,70.0,61.0,65.0,60.0,42.5,39.1,61.7,75.0,45.0,65.0,.,C,B,B,B,C,E,D,D,A,D,A,D,B,B,D,B,B,C,E,A,A,A,A,27.0,B,A,B,A,A,B,B,E,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
202708,2016,4530,10005,10020,28,1171422,1,2704302,27,2,20,F,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,EBEAADAD,100110.0,DDACDBBCBEECEEBEADCAEBDADCB,101001111110990009019000000,555,555,555,555,555,555,555,555,555,555,555,40.7,46.5,37.5,60.0,62.0,70.0,60.0,58.0,50.0,60.0,38.7,39.1,36.7,60.0,20.0,30.0,C,C,C,B,B,C,B,D,D,A,D,A,D,E,B,E,F,B,A,E,A,A,A,A,27.0,A,A,B,A,A,B,C,E,C,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
202709,2016,4530,10005,10020,28,1171422,1,2704302,27,2,21,F,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,CADBADAE,11010110.0,DBADEBCCBCEBAAACBDAAEEAACEA,111111011011990109119110100,555,555,555,555,555,555,555,555,555,555,555,64.8,69.7,62.5,80.5,85.0,65.0,90.0,76.0,60.0,80.0,63.2,69.6,26.7,15.0,35.0,30.0,C,C,B,B,B,D,B,D,C,A,A,A,C,D,B,E,C,B,A,E,A,A,A,A,27.0,B,A,B,C,A,B,D,A,A,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
202710,2016,4530,10005,10020,28,1171422,1,2704302,27,2,21,F,2011,2013,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,CBEDBBCC,10100001.0,DBADCDDACEEBAAACCAACDEDECDE,111100000111990119109100100,555,555,555,555,555,555,555,555,555,555,555,48.9,50.5,37.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,48.4,52.2,26.7,45.0,10.0,25.0,C,C,D,B,B,C,B,D,D,A,A,A,C,D,B,D,D,B,A,B,A,A,A,A,27.0,B,A,B,A,B,B,B,A,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
202711,2016,4530,10005,10020,28,1171422,1,2704302,27,2,21,F,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,DBBDCDCA,1100.0,DBCADBBCBEAABEEBBDBCECCDCBA,110001111100991009009001100,555,555,555,555,555,555,555,555,555,555,555,39.9,38.2,25.0,58.0,61.0,65.0,60.0,55.0,75.0,50.0,40.5,43.5,23.3,70.0,0.0,0.0,C,D,A,A,A,B,E,D,D,A,D,A,D,E,B,F,D,B,A,E,A,A,A,A,27.0,E,A,B,C,A,B,B,E,A,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
202712,2016,4530,10005,10020,28,1171422,1,2704302,27,2,22,F,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,CBBAACAB,10000010.0,ABAEDDCABCAECCABAEDAEBBACED,011000001000990009019000101,555,555,555,555,555,555,555,555,555,555,555,26.5,31.8,25.0,42.0,63.0,75.0,60.0,21.0,65.0,10.0,24.7,26.1,16.7,35.0,5.0,10.0,A,C,C,A,D,C,E,C,C,A,A,A,D,E,B,E,B,B,A,B,A,A,A,A,27.0,A,A,B,A,A,C,B,E,B,G,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
202713,2016,4530,10005,10020,28,1171422,1,2704302,27,2,26,F,2009,2013,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,CEDACDBA,10001100.0,BBAACADCCDEADABCCBAAACDBDED,011000010010990119119000001,555,555,555,555,555,555,555,555,555,333,555,35.6,40.3,37.5,44.5,29.0,65.0,20.0,60.0,60.0,60.0,34.0,39.1,5.0,15.0,0.0,0.0,C,C,B,B,B,C,B,C,C,A,D,A,D,D,B,D,D,B,A,E,A,A,A,A,27.0,B,A,B,C,A,A,B,E,H,H,6.0,6.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0
202714,2016,4530,10005,10020,28,1171422,1,2704302,27,2,28,M,2006,2013,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,EAEDBDAD,1100110.0,DBEDEBACCEEAAEECDDADBBADCAC,110111010110991109109011110,555,555,555,555,555,555,555,555,555,555,555,60.1,46.2,50.0,40.5,53.0,65.0,50.0,28.0,60.0,20.0,64.7,65.2,61.7,60.0,65.0,60.0,C,D,A,A,A,A,D,D,E,A,A,A,F,F,B,D,F,C,B,B,A,A,A,A,27.0,B,A,B,A,A,E,B,E,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
202715,2016,4530,10005,10020,28,1171422,1,2704302,27,2,33,F,2013,2013,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,.,.,.,.,.,.,.,.,.,A,B,A,D,D,C,B,A,B,A,E,A,A,A,A,27.0,B,D,B,G,A,D,C,E,E,F,6.0,4.0,3.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,4.0,3.0,3.0,3.0,6.0,2.0,1.0,2.0,1.0,5.0,4.0,4.0,4.0,8.0,1.0,3.0,6.0,6.0,1.0,4.0,5.0,5.0,4.0,5.0,3.0,4.0,3.0,5.0,5.0,5.0,6.0
202718,2016,4530,10005,10020,28,1171422,1,2704302,27,2,22,F,2009,2013,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,AEDBBDEA,10100.0,DBAAEBCCBEAACCECADCDDCDEDEA,111011011100991109009000000,555,555,555,555,555,555,555,555,555,555,555,39.8,31.0,25.0,40.0,58.0,90.0,50.0,22.0,70.0,10.0,42.7,43.5,38.3,30.0,55.0,30.0,C,C,C,D,B,C,B,D,D,A,D,A,D,E,B,D,D,B,A,B,A,A,A,A,27.0,B,A,B,A,A,D,D,E,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
202719,2016,4530,10005,10020,28,1171422,1,2704302,27,2,24,F,2010,2014,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,EBDDAEAC,11.0,DBEDEEAABEEDABBCCCEEDEAECEA,110110001110990119009110100,555,555,555,555,555,555,555,555,555,555,555,47.4,39.4,25.0,61.0,67.0,55.0,70.0,55.0,75.0,50.0,50.1,52.2,38.3,70.0,0.0,45.0,C,C,C,A,A,D,E,C,D,A,A,A,E,D,B,E,E,B,C,B,A,A,A,A,27.0,B,A,B,A,A,B,B,E,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
202720,2016,4530,10005,10020,28,1171422,1,2704302,27,2,29,M,2004,2013,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,CBEABDDE,10100100.0,DBADEBACBEEBCEDCEABBBEBACAC,111111011111990109009100110,555,555,555,555,555,555,555,555,555,555,555,57.6,41.7,37.5,48.0,57.0,85.0,50.0,39.0,75.0,30.0,62.9,65.2,50.0,70.0,20.0,60.0,B,B,B,B,B,A,E,A,B,A,A,A,D,E,B,B,D,B,B,B,A,D,A,A,27.0,B,A,B,A,A,E,E,E,E,F,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
202721,2016,4530,10005,10020,28,1171422,1,2704302,27,2,33,F,2001,2013,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,CBEDCDEE,10101100.0,DBADCDBCCEAACDCCACDBDDCEDDA,111100110100990109009000000,555,555,555,555,555,555,555,555,555,555,555,37.6,53.4,50.0,58.5,64.0,80.0,60.0,53.0,65.0,50.0,32.3,34.8,18.3,30.0,20.0,5.0,C,C,B,B,B,D,B,D,B,B,A,A,E,E,C,C,E,B,A,E,A,A,A,A,27.0,B,A,B,A,A,C,B,E,H,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
202722,2016,4530,10005,10020,28,1171422,1,2704302,27,2,22,F,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,BEDDABAB,10.0,DBDDCDCABCEAAAACCDEECBAEADC,110100001010990119009010000,555,555,555,333,555,555,333,333,555,555,555,32.1,7.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.3,34.8,71.7,85.0,75.0,55.0,C,C,C,B,B,C,A,E,B,A,D,A,C,D,B,D,E,B,A,B,A,A,A,A,27.0,B,A,B,C,A,C,B,A,A,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
202723,2016,4530,10005,10020,28,1171422,1,2704302,27,2,23,F,2011,2013,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,.,.,.,.,.,.,.,.,.,A,A,A,F,D,B,D,D,C,C,B,A,A,A,A,27.0,B,D,B,A,A,B,B,E,H,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
202725,2016,4530,10005,10020,28,1171422,1,2704302,27,2,30,F,2003,2014,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,CAEEBDAC,11100111.0,DBADEBBCBCABCEECAAABCEDECEA,111111111001991109109100100,555,555,555,555,555,555,555,555,555,555,555,63.9,71.8,75.0,67.0,79.0,75.0,80.0,55.0,75.0,50.0,61.2,65.2,38.3,70.0,0.0,45.0,C,C,C,B,B,B,E,D,D,A,C,A,B,D,B,B,B,A,A,C,A,A,A,A,27.0,D,A,B,C,B,C,B,E,H,F,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
202726,2016,4530,10005,10020,28,1171422,1,2704302,27,2,27,F,2007,2013,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,DBAAAEBD,0.0,DEADDECCBEECACECCBBBDDCDCDA,101100011110991119009001100,555,555,555,555,555,555,555,555,555,555,555,43.8,27.0,0.0,67.5,68.0,60.0,70.0,67.0,55.0,70.0,49.4,52.2,33.3,35.0,35.0,30.0,C,D,B,A,A,C,D,C,D,A,B,A,B,B,B,G,D,C,E,F,A,A,A,E,27.0,A,A,B,E,A,B,B,C,H,C,6.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
202727,2016,4530,10005,10020,28,1171422,1,2704302,27,2,26,F,2009,2013,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,EBBBADAE,10110.0,DBEDEADCDEEBADECCDCDDEADCDC,110110010111991119009111100,555,555,555,555,555,555,333,555,555,555,555,53.6,29.3,37.5,17.0,0.0,0.0,0.0,34.0,50.0,30.0,61.7,65.2,41.7,65.0,0.0,60.0,C,C,B,B,B,B,E,D,D,B,A,A,B,C,C,B,B,C,D,B,A,D,A,A,27.0,A,A,B,C,A,E,E,E,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
202728,2016,4530,10005,10020,28,1171422,1,2704302,27,2,22,F,2011,2013,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,EBDCADEE,100.0,DCCCEEBCBEECBEACAABAEEDEDEA,100010111110990109019100000,555,555,555,555,555,555,555,555,555,555,555,39.1,34.3,12.5,67.0,55.0,75.0,50.0,79.0,75.0,80.0,40.7,43.5,25.0,60.0,0.0,15.0,C,D,D,B,C,C,A,D,E,A,D,A,E,E,B,D,B,B,A,E,A,A,A,A,27.0,A,A,B,A,A,C,C,E,H,I,6.0,6.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
202729,2016,4530,10005,10020,28,1171422,1,2704302,27,2,20,F,2011,2013,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,EAEDADDE,1100100.0,DBCACBECDEABAABEACBDBEAECDA,110001010101990009009110100,555,555,555,555,555,555,555,555,333,555,555,40.9,42.9,37.5,51.0,63.0,75.0,60.0,39.0,75.0,30.0,40.2,39.1,46.7,0.0,70.0,70.0,C,C,B,C,B,C,B,D,E,A,A,A,C,D,B,C,C,A,A,E,A,A,A,A,27.0,A,A,B,C,A,C,C,E,A,C,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
202730,2016,4530,10005,10020,28,1171422,1,2704302,27,2,27,M,2009,2013,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,EAEDADBE,1100100.0,DBAACEBCBEEBACACBBAEACDACAC,111000111111990109109000110,555,555,555,555,555,555,555,555,555,555,555,48.6,33.1,37.5,26.5,44.0,60.0,40.0,9.0,45.0,0.0,53.8,56.5,38.3,55.0,25.0,35.0,C,C,B,B,B,B,B,D,D,B,D,A,E,E,C,B,B,C,D,B,A,A,A,A,27.0,B,D,B,A,A,E,E,E,A,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
202731,2016,4530,10005,10020,28,1171422,1,2704302,27,2,30,M,2004,2013,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,EADCADBE,1000100.0,DBCEDACCBEEDADECCDADBDADCDB,110000011110991119109011100,555,555,555,555,555,333,555,555,333,333,333,44.0,31.8,25.0,42.0,47.0,75.0,40.0,37.0,65.0,30.0,48.0,56.5,0.0,0.0,0.0,0.0,C,C,C,A,A,B,A,D,D,A,A,A,D,D,B,E,G,D,D,B,A,A,A,A,27.0,B,A,A,A,A,B,E,E,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
202732,2016,4530,10005,10020,28,1171422,1,2704302,27,2,21,F,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,CBEDBDCE,10100100.0,DBADCDBCCEEEBEECCBADAEAEEAE,111100110110991119109110010,555,555,555,555,555,555,333,555,555,555,555,57.3,31.5,37.5,22.5,0.0,0.0,0.0,45.0,65.0,40.0,65.9,65.2,70.0,95.0,25.0,90.0,C,C,A,B,A,B,A,D,D,A,C,A,D,E,B,G,D,B,A,B,A,D,A,A,27.0,B,A,B,A,A,B,B,E,E,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
202733,2016,4530,10005,10020,28,1171422,1,2704302,27,2,37,F,2003,2013,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,BAEDADAE,1100110.0,DBCAEAACBEACACDCCCADBCBEDED,110010011100990119109000001,555,555,555,333,555,555,333,333,333,555,333,35.3,30.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,43.5,0.0,0.0,0.0,0.0,D,D,C,A,B,C,E,D,D,B,D,A,D,D,C,C,D,B,A,B,A,A,A,A,27.0,B,A,C,A,A,A,C,A,H,I,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
