,NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_2G,ANO_IN_GRAD,TP_SEMESTRE,IN_MATUT,IN_VESPER,IN_NOTURNO,ID_STATUS,AMOSTRA,IN_GRAD,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68
61054,2016,1519,10005,10022,23,49084,1,4118501,41,4,24,M,2010,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,CBEBADAE,10110110.0,DBCADDEEDAACADCADCDCCBDECBB,111909010011190111191119110,555,555,555,555,555,555,555,555,333,555,333,64.9,65.3,62.5,69.5,77.0,65.0,80.0,62.0,70.0,60.0,64.8,72.7,20.0,0.0,60.0,0.0,C,E,C,D,D,D,B,D,D,B,A,A,B,B,C,B,B,F,D,C,A,A,A,D,41.0,A,B,B,C,B,B,E,E,E,E,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
87181,2016,2565,10008,10020,23,73655,1,3300456,33,3,22,F,2011,2012,2,1,0,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,CAEBBDCE,11110100.0,CCCAEBAEBEACCEADECEDCBDEADB,001919111011091001091119000,555,555,555,555,555,555,555,555,555,555,555,56.9,61.5,62.5,60.0,59.0,55.0,60.0,61.0,65.0,60.0,55.3,54.5,60.0,40.0,80.0,60.0,C,C,C,C,C,C,B,E,C,A,D,A,D,D,B,E,B,B,A,C,A,A,A,C,33.0,A,B,B,C,A,E,B,E,B,G,5.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,5.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0
146324,2016,1256,10008,10022,95,111034,1,4104808,41,4,21,F,2011,2014,2,0,0,1,1,1,0,8,0,0,0,27,1,5,0,CAEBCDAC,CAEBCDAC,DACBCCCCAEBDBCDABBADDEBZEAB,DXCXCCCCAEBDBCDXBBXDDEBZXAB,EAEDADAD,1100110.0,DACCCBBBCEBEDCDADBADDEDCDDD,191910000110011901911108900,555,555,555,555,555,555,555,555,555,555,555,54.2,57.8,50.0,69.5,85.0,65.0,90.0,54.0,70.0,50.0,53.0,52.4,56.7,25.0,75.0,70.0,C,C,C,A,A,C,A,D,D,A,A,A,A,B,B,E,C,E,E,E,A,A,A,C,41.0,A,A,C,H,A,B,B,E,A,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
71232,2016,1513,10005,10022,38,59780,1,2211001,22,2,22,F,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,AEEDADBE,100100.0,BAEEEEBCADAEEBDDECAEDCECECB,099180110811018001111811909,555,555,555,555,555,555,555,555,555,555,555,57.1,41.6,25.0,66.5,96.0,80.0,100.0,37.0,65.0,30.0,62.2,63.2,56.7,60.0,60.0,50.0,C,C,B,C,D,A,B,D,D,A,D,A,A,B,B,E,A,A,A,E,A,A,A,C,22.0,D,A,A,A,B,D,E,E,A,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,7.0,8.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,8.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,1.0
181023,2016,14321,10005,10022,38,1102301,1,2304400,23,2,32,F,2008,2013,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,CADADCDD,11000000.0,AAAEDBCCBEED...BACBDBCBDCBD,099181011800008111000800909,555,555,555,555,555,555,555,555,555,555,333,34.4,40.6,25.0,64.0,83.0,55.0,90.0,45.0,65.0,40.0,32.3,36.8,6.7,20.0,0.0,0.0,.,.,.,.,.,.,.,.,.,B,D,A,B,B,C,D,A,B,A,B,A,A,A,A,23.0,A,A,A,A,B,C,B,E,H,E,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0
27723,2016,579,10002,10028,12,13424,1,2507507,25,2,32,M,2004,2011,2,1,1,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBBEBAECACDACECDADBDEEEDADB,DBBEXAECXCDAXECDAXBDEEEDADX,CAEBADCE,11110100.0,DABEBAECBDDABECDAABDEECDADB,101191119011911119111101119,555,555,555,555,555,555,555,555,555,555,555,73.7,60.9,62.5,58.5,45.0,65.0,40.0,72.0,80.0,70.0,77.9,86.4,30.0,10.0,10.0,70.0,C,C,B,B,B,C,D,C,E,A,A,A,B,D,B,C,B,E,D,A,A,D,A,D,25.0,A,A,B,B,A,A,E,A,C,A,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0
177130,2016,13631,118,10022,23,1069381,1,3304805,33,3,46,F,1990,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,CBBDBDEB,10000100.0,DBCEDBADCEACCBCDDCDCCEDACBD,111909100011090011191019110,555,555,555,333,555,555,333,333,333,555,555,42.8,15.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,59.1,11.7,0.0,0.0,35.0,.,.,.,.,.,.,.,.,.,C,A,A,B,A,C,C,D,B,A,B,A,A,A,A,33.0,A,C,A,A,A,B,B,E,E,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
181793,2016,591,10002,10028,19,1103258,1,3513801,35,3,22,F,2011,2012,2,1,1,0,1,1,0,8,0,0,0,27,0,8,0,CAEBCDAC,CAEBCDAC,CDAABAEEAEBBDADDBBDCCBCECCB,XDAXBXEEXXBBDADXBBDCCXXECCB,EEEBBDAC,110111.0,BDACCECECCBBAADECADCEDCECBB,911909019911011900110991101,555,555,555,555,555,555,555,555,555,555,555,64.1,66.9,62.5,73.5,69.0,65.0,70.0,78.0,70.0,80.0,63.2,63.2,63.3,70.0,100.0,20.0,B,D,C,A,A,C,D,D,C,A,A,A,E,E,B,E,F,C,E,A,A,B,A,A,35.0,B,A,A,C,A,B,B,E,E,F,5.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,4.0,5.0,2.0,3.0,5.0,5.0,6.0,5.0,3.0,3.0,2.0,4.0,5.0,4.0,3.0,3.0,1.0,5.0,4.0,6.0,6.0,1.0,4.0,1.0,1.0,1.0,2.0,8.0,4.0,2.0,1.0
34967,2016,634,10002,10028,12,14975,1,4314407,43,4,26,F,2007,2010,2,1,1,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBBEBAECACDACECDADBDEEEDADB,DBBEXAECXCDAXECDAXBDEEEDADX,CAEBCDCE,11111100.0,DDBEDADCECEABECCABBDEDEDADB,101191019101911019111011119,555,555,555,555,555,555,555,555,555,555,555,71.0,70.4,75.0,63.5,95.0,75.0,100.0,32.0,80.0,20.0,71.2,77.3,36.7,50.0,30.0,30.0,C,C,B,C,B,C,E,D,B,A,A,A,F,F,D,A,F,B,B,A,A,D,E,A,41.0,F,A,B,C,A,B,E,E,H,A,5.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,4.0,6.0,4.0,4.0,5.0,3.0,3.0,6.0,3.0,4.0,4.0,3.0,6.0,5.0,5.0,6.0,4.0,6.0,4.0,5.0,3.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,6.0,6.0,5.0
123260,2016,718,118,10028,23,98090,1,2408003,24,2,27,F,2006,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,CECBBDCC,10010101.0,EEDBDBACBDBBABAADCBCEEDECBB,000909101100191111090019110,555,555,555,555,555,555,336,555,555,555,555,46.4,39.2,50.0,23.0,0.0,0.0,0.0,46.0,70.0,40.0,48.8,50.0,41.7,30.0,20.0,75.0,D,C,B,B,B,B,E,D,C,C,C,A,D,D,B,D,E,C,D,E,A,A,A,A,24.0,B,A,B,A,A,C,B,A,E,F,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
202431,2016,1270,10005,10020,38,1170114,0,3543402,35,3,30,F,2004,2013,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,DBDBACAC,10011.0,ADABEBBCADADCADEBDCCEDBCEBA,099081110810108000000801909,555,555,555,555,555,555,555,555,555,555,555,33.5,53.1,37.5,76.5,74.0,50.0,80.0,79.0,75.0,80.0,26.9,31.6,0.0,0.0,0.0,0.0,C,D,C,B,B,C,B,D,D,B,A,A,D,D,C,B,B,C,D,B,A,A,A,A,21.0,D,A,B,C,A,B,B,E,F,E,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,1.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
142003,2016,135,10008,10020,92,108872,0,3505906,35,3,25,M,2009,2014,2,1,1,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DDDAECCDEAEEBBCEBADAEEDBBCD,DDDAEXCDEAEEXBCEBADXEEDXBCD,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,.,.,.,.,.,.,.,.,.,B,A,A,D,F,C,E,C,C,E,H,A,A,A,A,53.0,A,D,C,K,A,B,B,B,A,E,6.0,6.0,5.0,5.0,6.0,4.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,3.0,3.0,2.0,2.0,5.0,5.0,5.0,2.0,5.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
42480,2016,322,10008,10028,36,18758,1,3543402,35,3,26,M,2013,2014,2,1,0,0,1,1,0,8,0,0,0,27,2,4,0,CAEBCDAC,CAEBCDAC,BBCAZZEBCACABDEABEDECDDECBA,BBCAZZEBCACABDEXBEDXXDDEXBA,EAEAADCE,1100100.0,BBDDDCECEDEADEEEDAABEDEEDDD,110088100001001900099101900,555,555,555,555,555,555,555,555,555,555,555,33.8,37.9,37.5,38.5,15.0,75.0,0.0,62.0,70.0,60.0,32.4,33.3,27.0,6.0,45.0,30.0,C,D,D,A,B,C,C,E,D,A,A,A,D,E,B,D,D,B,B,E,A,A,A,C,35.0,D,A,B,C,A,D,E,E,D,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0
164762,2016,322,10008,10028,38,121093,0,3550308,35,3,21,M,2012,2014,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,EEDDAEEE,0.0,EBDBDBCADEBAEAADAECCBEBAEED,099081000800008010000800919,555,555,555,555,555,555,555,555,555,555,555,15.6,22.2,0.0,55.5,60.0,60.0,60.0,51.0,55.0,50.0,13.4,15.8,0.0,0.0,0.0,0.0,E,E,C,C,C,C,B,A,D,A,A,A,B,B,B,E,A,B,A,B,A,A,A,A,13.0,A,A,B,A,A,C,C,E,B,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
43555,2016,295,10008,10028,6,19004,1,4316808,43,4,22,F,2010,2013,2,1,1,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,BDCDAEDBCCCECEEBAADAEADDABC,BDCXXEDBXCCECEEBAAXAEADDABC,CEBBBDEE,10010100.0,DECBDEDDEDCECECEBAEAAACABBC,001991109011110001910100011,555,555,555,555,555,555,555,555,555,555,555,52.1,42.1,37.5,49.0,35.0,55.0,30.0,63.0,75.0,60.0,55.4,52.2,73.3,70.0,70.0,80.0,D,D,C,B,B,B,A,E,B,A,D,A,B,B,A,A,B,B,A,E,F,C,A,A,43.0,A,A,D,A,B,E,D,A,D,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
190580,2016,3164,10002,10026,17,1121415,1,5102678,51,5,23,M,2011,2012,2,0,0,1,1,1,0,8,0,0,0,27,2,1,0,CAEBCDAC,CAEBCDAC,ABECBCEDZACDZDCAABBBEDCEDED,ABEXBCEDZACDZDCAABBBEDCEDED,CEEACBCE,10101000.0,ABEBCCEDBACDAECAEBBBEECEDAD,111901118111801101111011101,555,555,555,555,555,555,555,555,555,555,555,70.5,47.1,37.5,61.5,78.0,70.0,80.0,45.0,65.0,40.0,78.3,79.2,73.3,100.0,40.0,80.0,D,C,C,B,B,B,B,E,D,A,A,B,B,B,B,C,C,B,A,A,B,D,A,A,51.0,A,A,B,C,B,C,D,E,C,A,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,4.0,5.0,5.0,6.0,5.0,6.0,5.0,4.0,5.0,6.0,4.0,6.0,6.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0
69381,2016,398,10005,10028,23,58043,1,2800308,28,2,23,F,2010,2011,2,1,0,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,CBDAADAD,10000110.0,CBCAEBDBDDACEDEACCDDECDDCBD,011919000111090101190019110,555,555,555,555,555,555,333,555,555,333,555,48.3,34.7,37.5,30.5,0.0,0.0,0.0,61.0,65.0,60.0,52.8,54.5,43.3,70.0,0.0,60.0,E,D,A,D,B,C,B,C,D,A,D,A,D,F,B,C,D,B,A,B,A,A,A,A,28.0,E,A,B,C,A,A,C,E,E,G,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,1.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,3.0,3.0,5.0,5.0,4.0,5.0,6.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,4.0
150626,2016,1835,10003,10022,23,113060,1,1705508,17,1,25,F,2011,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,EBECADEE,100100.0,CBDAEEEBEEBBCDEEADDCEEDBCEB,010919000000090000190019100,555,555,555,555,555,555,555,555,555,555,555,28.9,38.8,25.0,59.5,60.0,60.0,60.0,59.0,55.0,60.0,25.6,22.7,41.7,50.0,30.0,45.0,C,C,A,B,A,C,B,D,D,A,D,A,B,D,B,E,A,B,A,E,A,A,A,A,29.0,A,D,B,A,B,E,D,E,A,E,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
202223,2016,1270,10005,10020,38,1170114,0,3543402,35,3,45,F,1999,2013,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,EEDCADBE,100.0,BDCEDBBADCABCCDCBECEBDDCAEA,099181100810108000010801919,555,555,555,555,555,555,555,555,555,555,555,33.9,25.1,12.5,44.0,59.0,55.0,60.0,29.0,65.0,20.0,36.8,42.1,6.7,20.0,0.0,0.0,.,.,.,.,.,.,.,.,.,A,D,A,B,A,C,D,B,F,E,B,A,A,A,A,31.0,A,A,A,B,B,C,C,E,E,E,6.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,4.0,4.0,6.0,4.0,3.0,4.0,2.0,6.0,5.0,5.0,5.0,5.0,7.0,7.0,5.0,6.0,4.0,6.0,7.0,6.0,6.0,5.0,6.0,7.0,6.0,6.0,5.0,7.0,6.0
82151,2016,56,10001,10028,36,71069,1,3529005,35,3,21,F,2012,2013,2,1,1,0,1,1,0,8,0,0,0,27,2,4,0,CAEBCDAC,CAEBCDAC,BBCAZZEBCACABDEABEDECDDECBA,BBCAZZEBCACABDEXBEDXXDDEXBA,CAEBBDAD,11110110.0,BBBCCCEBDACADCEBCADBCDBEDDA,110088110111001900199101901,555,555,555,555,555,555,555,555,555,555,555,62.0,76.8,75.0,79.5,93.0,65.0,100.0,66.0,90.0,60.0,57.0,57.1,56.3,39.0,90.0,40.0,.,.,.,.,.,.,.,.,.,A,A,A,D,D,A,A,E,B,A,A,A,B,A,A,35.0,B,A,B,A,A,C,C,A,E,F,6.0,6.0,8.0,8.0,6.0,6.0,5.0,5.0,5.0,4.0,6.0,3.0,8.0,8.0,8.0,6.0,6.0,6.0,4.0,4.0,6.0,4.0,6.0,6.0,6.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,8.0,2.0,6.0,4.0,4.0,5.0,8.0,6.0,6.0,6.0
157575,2016,4867,10005,10022,23,117610,1,3202405,32,3,23,F,2011,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,AEDCBDAE,110.0,DCBBDADBEECCBCDBECEBADDECBB,100909000001090001090019110,555,555,555,555,555,555,333,555,333,555,555,27.8,28.2,25.0,33.0,0.0,0.0,0.0,66.0,50.0,70.0,27.7,27.3,30.0,0.0,40.0,50.0,C,C,B,B,B,C,E,B,C,B,A,A,B,B,C,B,B,B,A,E,A,A,A,A,32.0,A,A,F,C,B,B,B,E,H,C,2.0,8.0,8.0,7.0,4.0,7.0,1.0,2.0,1.0,3.0,4.0,8.0,7.0,7.0,7.0,1.0,8.0,8.0,5.0,8.0,8.0,8.0,3.0,2.0,7.0,8.0,8.0,3.0,1.0,4.0,8.0,6.0,1.0,2.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0
34766,2016,634,10002,10028,6,14973,1,4314407,43,4,28,F,2005,2012,2,1,1,0,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,BDCDAEDBCCCECEEBAADAEADDABC,BDCXXEDBXCCECEEBAAXAEADDABC,EBEDADEC,100101.0,DDCBDEEEEBCECEAAAAEEABBDAAE,011991009011110011900001100,555,555,555,555,555,555,555,555,555,555,555,48.2,50.5,37.5,70.0,68.0,60.0,70.0,72.0,80.0,70.0,47.4,47.8,45.0,40.0,55.0,40.0,D,C,C,B,B,C,B,E,D,A,A,A,C,E,B,B,D,B,A,I,A,E,A,A,43.0,A,A,C,A,A,B,E,E,B,A,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0
139018,2016,4655,10005,10022,23,107614,1,3552205,35,3,40,F,2010,2011,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,EEABADEE,10100.0,BBDBEDAEBDDAECAEACDCCCDACEE,010919111100091001191019101,555,555,555,555,555,555,555,555,555,555,555,53.8,37.4,25.0,56.0,75.0,55.0,80.0,37.0,65.0,30.0,59.2,59.1,60.0,40.0,50.0,90.0,.,.,.,.,.,.,.,.,.,C,B,A,D,D,C,E,B,F,E,F,A,A,A,A,35.0,A,D,E,C,A,C,A,E,B,I,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,6.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
133017,2016,582,93,10028,23,103406,1,4313706,43,4,22,F,2011,2012,2,1,1,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,ABEBDDAC,110111.0,CCCADDBEBDDAADACECDDCBABAEE,001909011100191001191109001,555,555,555,555,555,555,555,555,555,555,555,49.5,52.3,62.5,37.0,13.0,65.0,0.0,61.0,65.0,60.0,48.5,50.0,40.0,60.0,20.0,40.0,C,C,C,B,B,C,E,D,C,A,A,A,D,C,B,D,C,B,A,A,A,E,A,A,43.0,A,A,B,A,A,B,C,E,A,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
136459,2016,5550,10005,10022,19,105866,1,5201108,52,5,39,F,2011,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,8,0,CAEBCDAC,CAEBCDAC,CDAABAEEAEBBDADDBBDCCBCECCB,XDAXBXEEXXBBDADXBBDCCXXECCB,DAEAADCE,1100100.0,EDAEEBDEBDBCDBDDDBEDEAEEDAE,911909019910101901000991000,555,555,555,555,555,555,555,555,555,555,555,45.5,52.1,37.5,74.0,87.0,75.0,90.0,61.0,65.0,60.0,43.3,42.1,50.0,50.0,30.0,70.0,D,D,B,B,B,B,B,D,D,B,D,A,D,B,C,E,D,F,E,E,A,A,A,A,52.0,A,A,B,A,B,B,C,A,A,E,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
